time,open,high,low,close,tick_volume,spread,real_volume
2023-07-05 04:45:00,1925.28,1925.35,1924.0,1924.14,862,12,0
2023-07-05 05:00:00,1924.14,1924.29,1923.18,1923.8,782,12,0
2023-07-05 05:15:00,1923.86,1924.15,1923.42,1924.14,559,12,0
2023-07-05 05:30:00,1924.14,1924.22,1923.27,1923.53,736,12,0
2023-07-05 05:45:00,1923.51,1924.77,1923.29,1924.66,564,12,0
2023-07-05 06:00:00,1924.66,1925.06,1924.24,1924.89,671,12,0
2023-07-05 06:15:00,1924.89,1924.95,1924.05,1924.34,649,12,0
2023-07-05 06:30:00,1924.31,1924.91,1924.11,1924.35,459,12,0
2023-07-05 06:45:00,1924.35,1924.66,1924.33,1924.37,337,12,0
2023-07-05 07:00:00,1924.37,1925.18,1924.18,1925.06,363,12,0
2023-07-05 07:15:00,1925.12,1925.25,1924.75,1924.96,460,12,0
2023-07-05 07:30:00,1924.96,1925.45,1924.69,1925.03,526,12,0
2023-07-05 07:45:00,1925.01,1926.0,1925.01,1925.57,467,12,0
2023-07-05 08:00:00,1925.56,1925.76,1924.97,1925.59,583,12,0
2023-07-05 08:15:00,1925.59,1926.12,1925.33,1926.12,576,12,0
2023-07-05 08:30:00,1926.1,1926.45,1925.08,1925.33,841,12,0
2023-07-05 08:45:00,1925.33,1925.93,1925.22,1925.52,623,12,0
2023-07-05 09:00:00,1925.56,1925.75,1923.59,1923.85,955,12,0
2023-07-05 09:15:00,1923.87,1923.95,1922.09,1922.38,1105,12,0
2023-07-05 09:30:00,1922.38,1922.87,1920.87,1921.71,1145,12,0
2023-07-05 09:45:00,1921.69,1922.39,1921.01,1922.17,1044,12,0
2023-07-05 10:00:00,1922.13,1923.64,1921.68,1923.42,1483,12,0
2023-07-05 10:15:00,1923.42,1924.35,1923.04,1924.25,1201,12,0
2023-07-05 10:30:00,1924.22,1926.11,1923.91,1925.75,1018,12,0
2023-07-05 10:45:00,1925.78,1927.73,1925.3,1927.42,1069,12,0
2023-07-05 11:00:00,1927.42,1928.06,1926.96,1927.04,1325,12,0
2023-07-05 11:15:00,1927.0,1927.15,1925.17,1926.2,1060,12,0
2023-07-05 11:30:00,1926.22,1927.18,1925.84,1926.92,897,12,0
2023-07-05 11:45:00,1926.92,1927.46,1926.64,1926.95,854,12,0
2023-07-05 12:00:00,1926.95,1928.92,1926.77,1927.93,1012,12,0
2023-07-05 12:15:00,1928.0,1928.96,1927.65,1928.65,968,12,0
2023-07-05 12:30:00,1928.68,1928.74,1927.5,1927.83,899,12,0
2023-07-05 12:45:00,1927.83,1929.05,1927.82,1929.0,706,12,0
2023-07-05 13:00:00,1929.0,1929.47,1928.66,1929.11,799,12,0
2023-07-05 13:15:00,1929.11,1929.58,1928.44,1928.51,675,12,0
2023-07-05 13:30:00,1928.5,1928.77,1927.72,1927.88,783,12,0
2023-07-05 13:45:00,1927.88,1928.19,1926.6,1927.3,849,12,0
2023-07-05 14:00:00,1927.3,1928.21,1926.98,1928.03,823,12,0
2023-07-05 14:15:00,1928.03,1928.14,1926.21,1926.6,826,12,0
2023-07-05 14:30:00,1926.69,1927.76,1926.23,1927.76,839,12,0
2023-07-05 14:45:00,1927.73,1928.01,1927.3,1927.5,813,12,0
2023-07-05 15:00:00,1927.5,1927.5,1926.17,1927.01,991,12,0
2023-07-05 15:15:00,1926.96,1928.98,1925.91,1926.25,1446,12,0
2023-07-05 15:30:00,1926.22,1929.89,1925.13,1929.72,1595,12,0
2023-07-05 15:45:00,1929.75,1930.08,1928.51,1929.32,1404,12,0
2023-07-05 16:00:00,1929.38,1931.24,1928.14,1930.19,1812,12,0
2023-07-05 16:15:00,1930.19,1935.03,1929.82,1932.3,2126,12,0
2023-07-05 16:30:00,1932.25,1932.43,1925.29,1925.74,2379,12,0
2023-07-05 16:45:00,1925.74,1925.74,1922.78,1924.81,2150,12,0
2023-07-05 17:00:00,1925.16,1925.86,1922.32,1923.37,2100,12,0
2023-07-05 17:15:00,1923.36,1925.6,1922.37,1923.31,1921,12,0
2023-07-05 17:30:00,1923.32,1923.48,1919.25,1919.99,1975,12,0
2023-07-05 17:45:00,1919.99,1922.75,1919.06,1922.65,1758,12,0
2023-07-05 18:00:00,1922.61,1923.89,1922.27,1923.64,1694,12,0
2023-07-05 18:15:00,1923.68,1925.2,1923.52,1923.58,1425,12,0
2023-07-05 18:30:00,1923.62,1924.91,1923.25,1923.86,1239,12,0
2023-07-05 18:45:00,1923.9,1924.71,1922.92,1923.19,1256,12,0
2023-07-05 19:00:00,1923.19,1924.08,1922.21,1922.56,1222,12,0
2023-07-05 19:15:00,1922.53,1924.23,1921.95,1924.21,1099,12,0
2023-07-05 19:30:00,1924.23,1924.79,1922.08,1922.23,1152,12,0
2023-07-05 19:45:00,1922.21,1923.04,1921.38,1921.57,1218,12,0
2023-07-05 20:00:00,1921.57,1921.57,1919.21,1919.43,1313,12,0
2023-07-05 20:15:00,1919.42,1920.03,1919.16,1919.8,1179,12,0
2023-07-05 20:30:00,1919.8,1920.21,1919.31,1919.72,918,12,0
2023-07-05 20:45:00,1919.71,1920.17,1919.02,1919.71,771,12,0
2023-07-05 21:00:00,1919.73,1921.33,1918.48,1918.49,1325,12,0
2023-07-05 21:15:00,1918.46,1918.57,1915.95,1916.66,1477,12,0
2023-07-05 21:30:00,1916.61,1917.08,1915.97,1916.75,1051,12,0
2023-07-05 21:45:00,1916.72,1916.79,1915.93,1916.02,1034,12,0
2023-07-05 22:00:00,1916.03,1916.9,1915.15,1916.59,940,12,0
2023-07-05 22:15:00,1916.61,1917.86,1915.97,1916.41,896,12,0
2023-07-05 22:30:00,1916.42,1917.82,1915.89,1917.25,837,12,0
2023-07-05 22:45:00,1917.29,1917.52,1915.7,1915.89,1012,12,0
2023-07-05 23:00:00,1915.85,1916.71,1915.75,1916.55,374,12,0
2023-07-05 23:15:00,1916.54,1916.75,1915.8,1915.93,336,12,0
2023-07-05 23:30:00,1915.91,1915.94,1915.39,1915.4,315,12,0
2023-07-05 23:45:00,1915.38,1915.44,1914.77,1915.15,371,12,0
2023-07-06 01:00:00,1915.18,1917.88,1915.18,1917.53,396,12,0
2023-07-06 01:15:00,1917.48,1917.92,1917.46,1917.86,202,12,0
2023-07-06 01:30:00,1917.87,1917.89,1916.85,1916.96,231,12,0
2023-07-06 01:45:00,1916.93,1917.03,1916.23,1916.29,206,12,0
2023-07-06 02:00:00,1916.3,1917.16,1915.53,1916.92,406,12,0
2023-07-06 02:15:00,1916.92,1917.2,1916.2,1917.08,298,12,0
2023-07-06 02:30:00,1917.17,1917.24,1916.65,1916.75,235,12,0
2023-07-06 02:45:00,1916.78,1916.98,1916.63,1916.85,248,12,0
2023-07-06 03:00:00,1916.88,1917.67,1916.32,1917.25,604,12,0
2023-07-06 03:15:00,1917.27,1917.48,1916.45,1916.77,527,12,0
2023-07-06 03:30:00,1916.79,1916.95,1916.09,1916.26,427,12,0
2023-07-06 03:45:00,1916.21,1917.42,1916.13,1917.33,598,12,0
2023-07-06 04:00:00,1917.32,1918.61,1917.31,1918.15,956,12,0
2023-07-06 04:15:00,1918.16,1918.24,1916.4,1916.75,788,12,0
2023-07-06 04:30:00,1916.75,1918.84,1916.55,1918.66,1054,12,0
2023-07-06 04:45:00,1918.63,1919.67,1918.1,1919.46,978,12,0
2023-07-06 05:00:00,1919.46,1919.57,1918.21,1919.28,885,12,0
2023-07-06 05:15:00,1919.28,1919.58,1918.5,1919.56,647,12,0
2023-07-06 05:30:00,1919.56,1919.72,1918.38,1918.61,969,12,0
2023-07-06 05:45:00,1918.61,1919.02,1918.07,1918.73,796,12,0
2023-07-06 06:00:00,1918.71,1918.78,1918.19,1918.3,669,12,0
2023-07-06 06:15:00,1918.3,1919.2,1918.06,1918.93,660,12,0
2023-07-06 06:30:00,1918.92,1918.96,1918.21,1918.48,535,12,0
2023-07-06 06:45:00,1918.48,1919.19,1918.11,1918.15,581,12,0
2023-07-06 07:00:00,1918.15,1918.23,1917.28,1917.94,722,12,0
2023-07-06 07:15:00,1917.96,1918.06,1917.45,1917.78,501,12,0
2023-07-06 07:30:00,1917.75,1918.15,1916.95,1917.08,554,12,0
2023-07-06 07:45:00,1917.08,1917.96,1916.89,1917.89,553,12,0
2023-07-06 08:00:00,1917.91,1919.24,1917.79,1919.22,761,12,0
2023-07-06 08:15:00,1919.22,1919.98,1918.89,1919.8,732,12,0
2023-07-06 08:30:00,1919.8,1921.24,1919.8,1921.14,907,12,0
2023-07-06 08:45:00,1921.14,1921.17,1919.41,1920.09,865,12,0
2023-07-06 09:00:00,1920.07,1920.21,1919.2,1919.67,1076,12,0
2023-07-06 09:15:00,1919.66,1921.27,1919.61,1921.09,903,12,0
2023-07-06 09:30:00,1921.09,1921.48,1920.7,1921.16,900,12,0
2023-07-06 09:45:00,1921.16,1921.35,1920.24,1920.46,763,12,0
2023-07-06 10:00:00,1920.52,1920.52,1919.32,1920.37,1449,12,0
2023-07-06 10:15:00,1920.37,1921.08,1919.86,1920.81,1142,12,0
2023-07-06 10:30:00,1921.14,1921.14,1919.1,1919.35,1122,12,0
2023-07-06 10:45:00,1919.34,1920.11,1918.92,1918.95,1256,12,0
2023-07-06 11:00:00,1918.94,1919.72,1918.19,1918.23,1043,12,0
2023-07-06 11:15:00,1918.23,1918.52,1916.77,1917.99,1116,12,0
2023-07-06 11:30:00,1917.99,1918.11,1916.25,1917.18,1084,12,0
2023-07-06 11:45:00,1917.18,1918.79,1916.7,1918.1,983,12,0
2023-07-06 12:00:00,1918.04,1919.05,1917.99,1918.3,765,12,0
2023-07-06 12:15:00,1918.3,1919.21,1918.22,1919.14,673,12,0
2023-07-06 12:30:00,1919.15,1919.53,1918.24,1918.27,766,12,0
2023-07-06 12:45:00,1918.28,1918.29,1916.67,1917.32,847,12,0
2023-07-06 13:00:00,1917.32,1918.71,1917.27,1918.61,726,12,0
2023-07-06 13:15:00,1918.6,1922.5,1918.6,1922.09,1064,12,0
2023-07-06 13:30:00,1922.08,1924.19,1922.08,1922.78,1141,12,0
2023-07-06 13:45:00,1922.81,1924.97,1922.81,1924.8,1058,12,0
2023-07-06 14:00:00,1924.79,1925.74,1924.36,1924.73,980,12,0
2023-07-06 14:15:00,1924.66,1925.73,1924.51,1925.14,901,12,0
2023-07-06 14:30:00,1925.15,1927.44,1924.44,1927.04,1072,12,0
2023-07-06 14:45:00,1927.12,1927.12,1926.09,1926.62,1167,12,0
2023-07-06 15:00:00,1926.62,1927.65,1925.43,1925.72,1376,12,0
2023-07-06 15:15:00,1925.7,1925.97,1907.6,1910.49,2608,12,0
2023-07-06 15:30:00,1910.41,1911.54,1902.99,1906.08,2585,12,0
2023-07-06 15:45:00,1906.08,1906.41,1902.67,1906.31,2268,12,0
2023-07-06 16:00:00,1906.32,1910.61,1904.66,1905.28,2268,12,0
2023-07-06 16:15:00,1905.31,1912.22,1905.19,1911.75,2157,12,0
2023-07-06 16:30:00,1911.77,1914.9,1910.33,1912.99,2300,12,0
2023-07-06 16:45:00,1913.09,1913.9,1909.24,1910.77,2185,12,0
2023-07-06 17:00:00,1910.68,1910.82,1904.99,1906.64,2463,12,0
2023-07-06 17:15:00,1906.64,1907.56,1903.11,1903.88,2212,12,0
2023-07-06 17:30:00,1903.87,1906.39,1902.78,1904.89,2227,12,0
2023-07-06 17:45:00,1904.9,1909.15,1904.42,1907.84,2117,12,0
2023-07-06 18:00:00,1907.84,1910.14,1907.18,1909.84,1902,12,0
2023-07-06 18:15:00,1909.8,1910.52,1908.55,1908.77,1733,12,0
2023-07-06 18:30:00,1908.77,1911.23,1908.27,1908.82,1730,12,0
2023-07-06 18:45:00,1908.82,1911.65,1908.49,1911.48,1463,12,0
2023-07-06 19:00:00,1911.48,1912.37,1910.52,1910.55,1420,12,0
2023-07-06 19:15:00,1910.52,1911.08,1909.15,1909.49,1004,12,0
2023-07-06 19:30:00,1909.49,1910.72,1908.96,1910.45,994,12,0
2023-07-06 19:45:00,1910.45,1911.22,1909.45,1909.84,1076,12,0
2023-07-06 20:00:00,1909.84,1910.87,1909.56,1909.97,919,12,0
2023-07-06 20:15:00,1910.0,1910.64,1909.41,1909.85,1030,12,0
2023-07-06 20:30:00,1909.85,1910.81,1908.91,1910.52,903,12,0
2023-07-06 20:45:00,1910.49,1910.94,1909.95,1910.84,747,12,0
2023-07-06 21:00:00,1910.83,1911.05,1909.71,1910.0,785,12,0
2023-07-06 21:15:00,1909.97,1911.15,1909.61,1910.74,719,12,0
2023-07-06 21:30:00,1910.75,1911.05,1910.14,1910.26,607,12,0
2023-07-06 21:45:00,1910.26,1911.06,1910.1,1910.86,558,12,0
2023-07-06 22:00:00,1910.85,1911.11,1910.15,1910.34,503,12,0
2023-07-06 22:15:00,1910.38,1911.91,1910.38,1911.26,604,12,0
2023-07-06 22:30:00,1911.25,1911.44,1910.65,1911.02,607,12,0
2023-07-06 22:45:00,1911.05,1911.16,1909.87,1910.11,878,12,0
2023-07-06 23:00:00,1910.26,1910.62,1910.01,1910.32,425,12,0
2023-07-06 23:15:00,1910.32,1910.34,1909.97,1910.08,251,12,0
2023-07-06 23:30:00,1910.09,1910.76,1910.0,1910.54,274,12,0
2023-07-06 23:45:00,1910.53,1911.04,1910.44,1910.88,269,12,0
2023-07-07 01:00:00,1910.67,1911.21,1910.5,1910.63,244,12,0
2023-07-07 01:15:00,1910.63,1910.64,1909.55,1909.99,254,12,0
2023-07-07 01:30:00,1909.99,1911.15,1909.98,1910.91,376,12,0
2023-07-07 01:45:00,1910.86,1911.0,1910.64,1910.96,176,12,0
2023-07-07 02:00:00,1910.99,1911.77,1910.97,1911.72,268,12,0
2023-07-07 02:15:00,1911.73,1912.25,1911.64,1911.92,245,12,0
2023-07-07 02:30:00,1911.91,1912.09,1911.61,1911.99,225,12,0
2023-07-07 02:45:00,1911.98,1912.06,1911.54,1911.54,224,12,0
2023-07-07 03:00:00,1911.54,1912.42,1911.4,1911.82,500,12,0
2023-07-07 03:15:00,1911.83,1912.2,1911.48,1911.51,398,12,0
2023-07-07 03:30:00,1911.54,1912.03,1909.79,1909.87,637,12,0
2023-07-07 03:45:00,1909.84,1910.79,1909.63,1910.61,578,12,0
2023-07-07 04:00:00,1910.54,1911.82,1910.31,1911.33,834,12,0
2023-07-07 04:15:00,1911.33,1911.68,1910.64,1911.33,789,12,0
2023-07-07 04:30:00,1911.36,1912.06,1911.25,1911.48,849,12,0
2023-07-07 04:45:00,1911.54,1911.77,1910.33,1910.63,755,12,0
2023-07-07 05:00:00,1910.63,1911.59,1910.26,1911.32,617,12,0
2023-07-07 05:15:00,1911.33,1911.45,1910.5,1910.54,465,12,0
2023-07-07 05:30:00,1910.54,1910.84,1909.84,1910.64,483,12,0
2023-07-07 05:45:00,1910.64,1910.94,1910.35,1910.89,495,12,0
2023-07-07 06:00:00,1910.89,1912.2,1910.77,1912.1,687,12,0
2023-07-07 06:15:00,1912.1,1912.13,1911.56,1911.99,546,12,0
2023-07-07 06:30:00,1911.99,1912.02,1910.58,1910.7,466,12,0
2023-07-07 06:45:00,1910.7,1911.19,1910.36,1911.15,414,12,0
2023-07-07 07:00:00,1911.19,1911.19,1910.55,1910.73,431,12,0
2023-07-07 07:15:00,1910.76,1911.58,1910.27,1911.53,422,12,0
2023-07-07 07:30:00,1911.53,1911.99,1911.29,1911.95,501,12,0
2023-07-07 07:45:00,1911.96,1912.31,1911.82,1912.11,436,12,0
2023-07-07 08:00:00,1912.11,1913.53,1911.91,1913.53,709,12,0
2023-07-07 08:15:00,1913.54,1913.82,1913.1,1913.33,592,12,0
2023-07-07 08:30:00,1913.33,1914.57,1913.03,1914.22,911,12,0
2023-07-07 08:45:00,1914.22,1914.52,1913.66,1914.28,698,12,0
2023-07-07 09:00:00,1914.28,1915.06,1913.52,1914.55,1036,12,0
2023-07-07 09:15:00,1914.55,1915.19,1914.18,1914.51,897,12,0
2023-07-07 09:30:00,1914.53,1915.4,1914.39,1914.87,849,12,0
2023-07-07 09:45:00,1914.79,1915.37,1912.95,1913.32,1059,12,0
2023-07-07 10:00:00,1913.25,1914.56,1912.03,1913.97,1365,12,0
2023-07-07 10:15:00,1913.95,1914.91,1913.52,1914.76,1232,12,0
2023-07-07 10:30:00,1914.8,1916.43,1914.35,1914.39,1330,12,0
2023-07-07 10:45:00,1914.36,1914.85,1913.54,1914.59,1127,12,0
2023-07-07 11:00:00,1914.61,1914.72,1913.33,1913.9,1009,12,0
2023-07-07 11:15:00,1913.92,1914.57,1913.5,1914.17,909,12,0
2023-07-07 11:30:00,1914.13,1914.98,1913.72,1914.35,898,12,0
2023-07-07 11:45:00,1914.43,1915.75,1914.15,1915.57,913,12,0
2023-07-07 12:00:00,1915.57,1916.14,1915.04,1915.17,1038,12,0
2023-07-07 12:15:00,1915.16,1915.51,1914.42,1914.83,899,12,0
2023-07-07 12:30:00,1914.81,1916.33,1914.46,1916.02,1037,12,0
2023-07-07 12:45:00,1915.96,1916.77,1915.91,1916.12,895,12,0
2023-07-07 13:00:00,1916.08,1916.42,1915.14,1915.93,851,12,0
2023-07-07 13:15:00,1915.92,1916.45,1915.41,1916.07,786,12,0
2023-07-07 13:30:00,1916.03,1917.78,1915.61,1917.27,864,12,0
2023-07-07 13:45:00,1917.22,1917.33,1916.12,1916.26,738,12,0
2023-07-07 14:00:00,1916.33,1916.77,1915.9,1916.61,797,12,0
2023-07-07 14:15:00,1916.58,1917.73,1916.5,1917.68,864,12,0
2023-07-07 14:30:00,1917.67,1918.32,1916.49,1916.87,949,12,0
2023-07-07 14:45:00,1916.87,1917.81,1916.58,1917.51,951,12,0
2023-07-07 15:00:00,1917.6,1918.63,1916.66,1917.01,1345,12,0
2023-07-07 15:15:00,1917.01,1920.75,1914.25,1920.75,1500,12,0
2023-07-07 15:30:00,1921.92,1928.22,1918.49,1920.04,2658,12,0
2023-07-07 15:45:00,1920.01,1923.24,1918.43,1918.85,2392,12,0
2023-07-07 16:00:00,1918.74,1919.44,1915.53,1918.6,2371,12,0
2023-07-07 16:15:00,1918.58,1921.55,1918.58,1921.17,1994,12,0
2023-07-07 16:30:00,1921.12,1925.66,1920.94,1925.5,2455,12,0
2023-07-07 16:45:00,1925.49,1927.56,1923.14,1923.22,2328,12,0
2023-07-07 17:00:00,1923.27,1927.94,1921.29,1927.32,2189,12,0
2023-07-07 17:15:00,1927.33,1929.22,1926.78,1928.23,2032,12,0
2023-07-07 17:30:00,1928.05,1933.31,1927.73,1932.54,2127,12,0
2023-07-07 17:45:00,1932.53,1934.12,1931.52,1933.7,2019,12,0
2023-07-07 18:00:00,1933.52,1934.77,1927.66,1929.45,1976,12,0
2023-07-07 18:15:00,1929.45,1930.42,1928.39,1930.23,1633,12,0
2023-07-07 18:30:00,1930.23,1931.44,1929.05,1929.74,1459,12,0
2023-07-07 18:45:00,1929.76,1930.09,1926.5,1927.61,1593,12,0
2023-07-07 19:00:00,1927.62,1929.02,1927.53,1928.46,1371,12,0
2023-07-07 19:15:00,1928.45,1929.26,1927.76,1928.64,1191,12,0
2023-07-07 19:30:00,1928.67,1929.34,1926.49,1926.78,1274,12,0
2023-07-07 19:45:00,1926.78,1928.03,1926.38,1926.94,1164,12,0
2023-07-07 20:00:00,1926.95,1927.24,1926.18,1927.05,991,12,0
2023-07-07 20:15:00,1927.05,1927.77,1926.07,1926.76,1160,12,0
2023-07-07 20:30:00,1926.76,1928.06,1926.46,1926.46,920,12,0
2023-07-07 20:45:00,1926.48,1927.64,1926.23,1926.99,851,12,0
2023-07-07 21:00:00,1927.15,1927.27,1926.35,1926.64,725,12,0
2023-07-07 21:15:00,1926.63,1926.68,1925.42,1925.7,857,12,0
2023-07-07 21:30:00,1925.69,1927.02,1925.69,1926.51,654,12,0
2023-07-07 21:45:00,1926.56,1926.6,1925.81,1926.37,724,12,0
2023-07-07 22:00:00,1926.38,1926.38,1924.97,1925.12,781,12,0
2023-07-07 22:15:00,1925.12,1925.66,1924.83,1925.36,774,12,0
2023-07-07 22:30:00,1925.41,1926.07,1925.16,1925.54,712,12,0
2023-07-07 22:45:00,1925.54,1925.55,1924.68,1924.72,792,12,0
2023-07-07 23:00:00,1924.68,1925.2,1924.61,1925.11,353,12,0
2023-07-07 23:15:00,1925.11,1925.14,1924.32,1924.55,231,12,0
2023-07-07 23:30:00,1924.57,1925.09,1924.41,1925.09,168,12,0
2023-07-07 23:45:00,1925.2,1925.49,1924.94,1925.31,266,12,0
2023-07-10 01:00:00,1924.29,1928.17,1924.29,1928.05,521,12,0
2023-07-10 01:15:00,1927.79,1927.79,1926.69,1926.94,392,12,0
2023-07-10 01:30:00,1926.92,1927.36,1926.47,1926.76,360,12,0
2023-07-10 01:45:00,1926.76,1926.78,1926.07,1926.1,373,12,0
2023-07-10 02:00:00,1926.08,1926.12,1923.85,1924.17,524,12,0
2023-07-10 02:15:00,1924.13,1924.72,1924.06,1924.17,295,12,0
2023-07-10 02:30:00,1924.15,1925.07,1923.91,1924.83,336,12,0
2023-07-10 02:45:00,1924.79,1925.39,1924.63,1924.9,276,12,0
2023-07-10 03:00:00,1924.91,1925.26,1922.82,1922.98,782,12,0
2023-07-10 03:15:00,1923.4,1924.15,1922.94,1924.04,706,12,0
2023-07-10 03:30:00,1924.04,1924.43,1923.08,1923.66,615,12,0
2023-07-10 03:45:00,1923.68,1924.77,1922.98,1924.27,751,12,0
2023-07-10 04:00:00,1924.26,1926.0,1924.25,1925.08,1190,12,0
2023-07-10 04:15:00,1925.04,1926.91,1924.91,1925.93,1007,12,0
2023-07-10 04:30:00,1925.94,1926.0,1924.25,1925.17,1176,12,0
2023-07-10 04:45:00,1925.23,1925.91,1924.63,1924.92,790,12,0
2023-07-10 05:00:00,1924.91,1925.3,1924.45,1924.89,822,12,0
2023-07-10 05:15:00,1924.84,1925.49,1924.26,1924.57,788,12,0
2023-07-10 05:30:00,1924.57,1925.37,1924.11,1924.11,731,12,0
2023-07-10 05:45:00,1924.11,1925.41,1924.11,1925.04,800,12,0
2023-07-10 06:00:00,1925.06,1925.69,1924.4,1924.45,690,12,0
2023-07-10 06:15:00,1924.45,1924.88,1923.62,1923.72,748,12,0
2023-07-10 06:30:00,1923.71,1924.01,1922.59,1923.58,718,12,0
2023-07-10 06:45:00,1923.58,1924.17,1923.58,1923.87,451,12,0
2023-07-10 07:00:00,1923.87,1923.94,1923.07,1923.77,480,12,0
2023-07-10 07:15:00,1923.79,1923.91,1923.01,1923.16,397,12,0
2023-07-10 07:30:00,1923.16,1923.41,1921.62,1921.67,597,12,0
2023-07-10 07:45:00,1921.65,1921.88,1920.94,1921.24,687,12,0
2023-07-10 08:00:00,1921.25,1921.43,1920.66,1920.66,681,12,0
2023-07-10 08:15:00,1920.67,1921.16,1920.09,1920.64,715,12,0
2023-07-10 08:30:00,1920.63,1921.57,1919.6,1920.76,969,12,0
2023-07-10 08:45:00,1920.73,1921.45,1920.12,1920.2,869,12,0
2023-07-10 09:00:00,1920.18,1920.65,1919.4,1920.22,1087,12,0
2023-07-10 09:15:00,1920.22,1922.99,1920.02,1922.97,1043,12,0
2023-07-10 09:30:00,1923.0,1924.21,1922.42,1923.79,954,12,0
2023-07-10 09:45:00,1923.8,1924.44,1923.32,1923.39,890,12,0
2023-07-10 10:00:00,1923.43,1924.75,1922.65,1924.66,1110,12,0
2023-07-10 10:15:00,1924.67,1924.94,1923.92,1924.17,835,12,0
2023-07-10 10:30:00,1924.17,1925.3,1923.81,1924.77,903,12,0
2023-07-10 10:45:00,1924.78,1925.69,1924.68,1924.84,867,12,0
2023-07-10 11:00:00,1924.87,1924.9,1923.42,1924.28,982,12,0
2023-07-10 11:15:00,1924.29,1924.35,1923.37,1923.72,777,12,0
2023-07-10 11:30:00,1923.73,1924.3,1922.69,1924.3,818,12,0
2023-07-10 11:45:00,1924.3,1925.63,1924.02,1925.17,858,12,0
2023-07-10 12:00:00,1925.16,1925.27,1923.99,1924.11,741,12,0
2023-07-10 12:15:00,1924.08,1926.25,1923.49,1924.77,871,12,0
2023-07-10 12:30:00,1924.75,1925.01,1923.29,1923.57,755,12,0
2023-07-10 12:45:00,1923.63,1923.78,1922.71,1923.29,784,12,0
2023-07-10 13:00:00,1923.29,1923.99,1922.7,1923.74,861,12,0
2023-07-10 13:15:00,1923.74,1924.41,1923.6,1924.28,606,12,0
2023-07-10 13:30:00,1924.24,1924.35,1922.83,1923.12,649,12,0
2023-07-10 13:45:00,1923.12,1924.2,1922.74,1923.63,728,12,0
2023-07-10 14:00:00,1923.6,1924.18,1922.97,1923.74,782,12,0
2023-07-10 14:15:00,1923.74,1924.68,1923.53,1924.45,710,12,0
2023-07-10 14:30:00,1924.43,1925.73,1923.75,1924.12,935,12,0
2023-07-10 14:45:00,1924.12,1925.02,1923.93,1924.68,939,12,0
2023-07-10 15:00:00,1924.69,1924.97,1923.27,1923.57,995,12,0
2023-07-10 15:15:00,1923.54,1923.61,1917.31,1918.6,1801,12,0
2023-07-10 15:30:00,1918.56,1918.56,1914.49,1914.82,1896,12,0
2023-07-10 15:45:00,1914.82,1915.13,1912.63,1914.01,2044,12,0
2023-07-10 16:00:00,1914.01,1918.52,1914.01,1918.26,1908,12,0
2023-07-10 16:15:00,1918.26,1922.11,1917.8,1920.89,1803,12,0
2023-07-10 16:30:00,1920.88,1923.7,1919.96,1920.61,2147,12,0
2023-07-10 16:45:00,1920.56,1924.58,1920.09,1923.05,2011,12,0
2023-07-10 17:00:00,1923.01,1924.96,1921.95,1924.34,1942,12,0
2023-07-10 17:15:00,1924.31,1924.96,1921.82,1922.48,1642,12,0
2023-07-10 17:30:00,1922.5,1923.74,1920.83,1921.55,1579,12,0
2023-07-10 17:45:00,1921.54,1922.31,1920.68,1922.04,1627,12,0
2023-07-10 18:00:00,1922.01,1923.81,1921.5,1922.32,1556,12,0
2023-07-10 18:15:00,1922.32,1923.42,1922.09,1922.99,1276,12,0
2023-07-10 18:30:00,1922.98,1923.68,1922.21,1922.62,1210,12,0
2023-07-10 18:45:00,1922.66,1924.0,1922.48,1923.52,1177,12,0
2023-07-10 19:00:00,1923.52,1924.09,1922.69,1923.86,1147,12,0
2023-07-10 19:15:00,1923.86,1924.44,1923.37,1923.92,1023,12,0
2023-07-10 19:30:00,1923.99,1925.21,1923.99,1924.97,1088,12,0
2023-07-10 19:45:00,1924.95,1925.96,1924.64,1925.53,1041,12,0
2023-07-10 20:00:00,1925.53,1926.65,1925.32,1925.35,1195,12,0
2023-07-10 20:15:00,1925.34,1926.74,1925.09,1925.17,1025,12,0
2023-07-10 20:30:00,1925.2,1926.79,1925.2,1926.41,1031,12,0
2023-07-10 20:45:00,1926.46,1926.52,1925.45,1925.65,728,12,0
2023-07-10 21:00:00,1925.66,1925.83,1924.84,1925.34,760,12,0
2023-07-10 21:15:00,1925.32,1926.06,1925.12,1925.28,663,12,0
2023-07-10 21:30:00,1925.28,1926.04,1924.91,1925.84,622,12,0
2023-07-10 21:45:00,1925.84,1926.06,1925.33,1925.75,667,12,0
2023-07-10 22:00:00,1925.77,1926.4,1925.11,1925.22,634,12,0
2023-07-10 22:15:00,1925.24,1925.76,1924.87,1925.65,516,12,0
2023-07-10 22:30:00,1925.65,1926.35,1924.92,1925.15,706,12,0
2023-07-10 22:45:00,1925.15,1926.23,1925.15,1925.88,610,12,0
2023-07-10 23:00:00,1925.89,1925.93,1924.9,1925.16,454,12,0
2023-07-10 23:15:00,1925.22,1925.53,1925.13,1925.34,202,12,0
2023-07-10 23:30:00,1925.38,1925.47,1925.14,1925.15,219,12,0
2023-07-10 23:45:00,1925.14,1925.43,1924.91,1925.24,205,12,0
2023-07-11 01:00:00,1925.11,1925.4,1925.11,1925.37,161,12,0
2023-07-11 01:15:00,1925.37,1925.59,1924.57,1924.66,229,12,0
